dataset,algorithm,seed,setting,k,r,selected_agents,selected_agents_count,macro_f1_mean,macro_f1_std,macro_f1_best,best_agent_id,mia_auc,mia_auc_std,trajectory_l1,trajectory_l2,label_l1,target_exposure,solver_success,solve_time_sec,run_dir
20newsgroups,d-federaser,42,DSU,4,0.6,1 4 5 9,4,0.39264781819058137,0.011686511300376425,0.41203823953823965,5,0.5152310924369747,0.0025468928702966904,0.6954530039646285,0.1506414881715126,0.2055154747481042,0.16184709207344153,True,0.26322150230407715,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count4_lora0.6_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_093552
20newsgroups,d-federaser,42,DSU,4,0.7,1 4 5 9,4,0.3795255265684496,0.038957499932745464,0.4318679050567596,4,0.5135854341736694,0.003221288515406151,0.6954530039646285,0.1506414881715126,0.2055154747481042,0.16184709207344153,True,0.2697618007659912,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count4_lora0.7_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_093706
20newsgroups,d-federaser,42,DSU,4,0.8,1 4 5 9,4,0.40583655766318305,0.027547653970885214,0.4527422577422578,5,0.518032212885154,0.00289135982397756,0.6954530039646285,0.1506414881715126,0.2055154747481042,0.16184709207344153,True,0.26468420028686523,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count4_lora0.8_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_093830
20newsgroups,d-federaser,42,DSU,4,0.9,1 4 5 9,4,0.3659883009147715,0.04455422226588808,0.42716513878278584,5,0.5074579831932773,0.004278447868574838,0.6954530039646285,0.1506414881715126,0.2055154747481042,0.16184709207344153,True,0.290865421295166,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count4_lora0.9_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_093936
20newsgroups,d-federaser,42,DSU,4,1.0,1 4 5 9,4,0.3768396901301313,0.03547957830751406,0.4318470418470418,5,0.5128851540616246,0.0031364419715068084,0.6954530039646285,0.1506414881715126,0.2055154747481042,0.16184709207344153,True,0.27281713485717773,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count4_lora1.0_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_094110
20newsgroups,d-federaser,42,DSU,5,0.1,1 4 5 6 9,5,0.3184331246325054,0.029250875384840114,0.37197913197913196,4,0.5415406162464985,0.019104709302568353,0.4453575231363365,0.11477972242747723,0.18537723518460467,0.12956253328598114,True,0.22129178047180176,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count5_lora0.1_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_094208
20newsgroups,d-federaser,42,DSU,5,0.2,1 4 5 6 9,5,0.3478997145785071,0.01501188564160622,0.3645454545454545,4,0.5468067226890756,0.007399625044549726,0.4453575231363365,0.11477972242747723,0.18537723518460467,0.12956253328598114,True,0.21845531463623047,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count5_lora0.2_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_094350
20newsgroups,d-federaser,42,DSU,5,0.3,1 4 5 6 9,5,0.37071846800467745,0.01421798101795349,0.39002136752136757,4,0.5261064425770308,0.006121970338060536,0.4453575231363365,0.11477972242747723,0.18537723518460467,0.12956253328598114,True,0.22108817100524902,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count5_lora0.3_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_094504
20newsgroups,d-federaser,42,DSU,5,0.4,1 4 5 6 9,5,0.369775273745862,0.02738269894239953,0.410561383061383,4,0.5295518207282912,0.005038903489472039,0.4453575231363365,0.11477972242747723,0.18537723518460467,0.12956253328598114,True,0.2453324794769287,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count5_lora0.4_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_094703
20newsgroups,d-federaser,42,DSU,5,0.5,1 4 5 6 9,5,0.3911502526205043,0.011520277184718269,0.4117735042735042,1,0.5286274509803921,0.005618044935128737,0.4453575231363365,0.11477972242747723,0.18537723518460467,0.12956253328598114,True,0.22584247589111328,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count5_lora0.5_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_094807
20newsgroups,d-federaser,42,DSU,5,0.6,1 4 5 6 9,5,0.38270805592830764,0.014073532598398279,0.40573010323010317,1,0.5292717086834734,0.006180264591830413,0.4453575231363365,0.11477972242747723,0.18537723518460467,0.12956253328598114,True,0.22080326080322266,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count5_lora0.6_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_095015
20newsgroups,d-federaser,42,DSU,5,0.7,1 4 5 6 9,5,0.3608088992191159,0.03518828826796799,0.4218649651002592,4,0.5208683473389355,0.005891016695742383,0.4453575231363365,0.11477972242747723,0.18537723518460467,0.12956253328598114,True,0.21555638313293457,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count5_lora0.7_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_095113
20newsgroups,d-federaser,42,DSU,5,0.8,1 4 5 6 9,5,0.35964647778623415,0.018979880549918664,0.39249833499833503,4,0.5281232492997199,0.00658138136976235,0.4453575231363365,0.11477972242747723,0.18537723518460467,0.12956253328598114,True,0.22348308563232422,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count5_lora0.8_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_095329
20newsgroups,d-federaser,42,DSU,5,0.9,1 4 5 6 9,5,0.3516000568059391,0.028771328687628387,0.38613846937376345,4,0.5056862745098039,0.007901741835141132,0.4453575231363365,0.11477972242747723,0.18537723518460467,0.12956253328598114,True,0.21704649925231934,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count5_lora0.9_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_095417
20newsgroups,d-federaser,42,DSU,5,1.0,1 4 5 6 9,5,0.3547824200223581,0.03196342475260199,0.3863665746018687,4,0.5085434173669467,0.006333258380308136,0.4453575231363365,0.11477972242747723,0.18537723518460467,0.12956253328598114,True,0.2202925682067871,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count5_lora1.0_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_095643
20newsgroups,d-federaser,42,DSU,6,0.1,1 4 5 6 7 9,6,0.3054154144923708,0.03700640410553806,0.3590151515151515,4,0.5361577964519141,0.02301418025490809,0.39681604486632877,0.0951820867618739,0.1411436569135679,0.1286760066061657,True,0.19963359832763672,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count6_lora0.1_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_095727
20newsgroups,d-federaser,42,DSU,6,0.2,1 4 5 6 7 9,6,0.35559097661946293,0.018285626451786302,0.3764330114330114,4,0.5563492063492063,0.011121796523829188,0.39681604486632877,0.0951820867618739,0.1411436569135679,0.1286760066061657,True,0.2043774127960205,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count6_lora0.2_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_100001
20newsgroups,d-federaser,42,DSU,6,0.3,1 4 5 6 7 9,6,0.36501755983954126,0.021241337777798856,0.4029066985645933,4,0.5152894491129785,0.009866220848524064,0.39681604486632877,0.0951820867618739,0.1411436569135679,0.1286760066061657,True,0.1963949203491211,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count6_lora0.3_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_100059
