dataset,algorithm,setting,k,r,n,seeds,macro_f1_best_mean,macro_f1_best_std,macro_f1_mean_mean,macro_f1_mean_std,mia_auc_mean,mia_auc_std,trajectory_l1_mean,trajectory_l1_std,label_l1_mean,label_l1_std,target_exposure_mean,target_exposure_std,solve_time_sec_mean,solve_time_sec_std
20newsgroups,d-federaser,DSU,7,0.9,3,"42,43,44",0.4313854930758956,0.04677940202351567,0.3837402864963246,0.03714378464099374,0.5253891212443054,0.015437280116666383,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.1172035535176595,0.006758666068561851
20newsgroups,d-federaser,DSU,7,1.0,3,"42,43,44",0.4317492551308341,0.05407915919743466,0.3826494444570582,0.03611674219751139,0.5221495524616773,0.015951884187162955,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.11818933486938477,0.008679156131635059
20newsgroups,d-federaser,DSU,8,0.1,3,"42,43,44",0.3753793234056392,0.02137173592807636,0.2955267930316633,0.011342308897648815,0.5676806807252407,0.012294818687488766,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08603811264038086,0.010090118660563037
20newsgroups,d-federaser,DSU,8,0.2,3,"42,43,44",0.41488206553222035,0.040208146990213356,0.3704484306215856,0.03310309289728506,0.5513600775238324,0.006454146659929979,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08868209520975749,0.011278821521189038
20newsgroups,d-federaser,DSU,8,0.3,3,"42,43,44",0.43763898468232837,0.05945913072262003,0.39725658297206873,0.046102650150398515,0.5308666847919391,0.002974602529041425,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08666404088338216,0.00892635252802852
20newsgroups,d-federaser,DSU,8,0.4,3,"42,43,44",0.4605432367197073,0.04262535230424008,0.40711843585432733,0.02908009329142416,0.52978620874187,0.0016745967841895004,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08613959948221843,0.010567676190384415
20newsgroups,d-federaser,DSU,8,0.5,3,"42,43,44",0.4395953096610991,0.026570530073462176,0.400102109639051,0.02699471878212336,0.5313223933911683,0.001136777597294467,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08602945009867351,0.009227125206300733
20newsgroups,d-federaser,DSU,8,0.6,3,"42,43,44",0.45204998937836466,0.018316601236476365,0.4016839615507464,0.025660989503739733,0.534273725439139,0.003252171047058966,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08516709009806316,0.009906965616775596
20newsgroups,d-federaser,DSU,8,0.7,3,"42,43,44",0.4242423317423318,0.038943750266900175,0.3881959485970835,0.02940831132399112,0.5301586902703666,0.0026836763378631184,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.0898297627766927,0.013801005508186928
20newsgroups,d-federaser,DSU,8,0.8,3,"42,43,44",0.42693250291160506,0.0318700196809638,0.391035655696823,0.023068983669318744,0.527365930423206,0.005977751346105599,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.0865158240000407,0.009204969359778072
20newsgroups,d-federaser,DSU,8,0.9,3,"42,43,44",0.4267961557643884,0.026556879672347395,0.37943810747709183,0.024532041265531043,0.5295310867568718,0.003738415414541649,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08801730473836263,0.009499802199937108
